"zip","latitude","longitude"
"21131",39.48,-76.57
"21132",39.69,-76.41
"21133",39.37,-76.80
"21136",39.46,-76.81
"21139",39.43,-76.59
"21140",38.95,-76.58
"21144",39.12,-76.69
"21146",39.08,-76.55
"21150",39.23,-76.94
"21152",39.54,-76.68
"21153",39.41,-76.73
"21154",39.65,-76.37
"21155",39.56,-76.79
"21156",39.43,-76.39
"21157",39.56,-76.98
"21158",39.60,-77.02
"21160",39.70,-76.31
"21161",39.66,-76.56
"21162",39.39,-76.41
"21163",39.34,-76.84
"21201",39.29,-76.62
"21202",39.29,-76.60
"21203",39.28,-76.62
"21204",39.40,-76.60
"21205",39.30,-76.57
"21206",39.33,-76.54
"21207",39.32,-76.73
"21208",39.37,-76.72
"21209",39.37,-76.67
"21210",39.35,-76.63
"21211",39.33,-76.63
"21212",39.36,-76.61
"21213",39.31,-76.58
"21214",39.35,-76.56
"21215",39.34,-76.67
"21216",39.30,-76.66
"21217",39.30,-76.63
"21218",39.32,-76.60
"21219",39.22,-76.44
"21220",39.34,-76.41
"21221",39.30,-76.45
"21222",39.26,-76.49
"21223",39.28,-76.64
"21224",39.28,-76.55
"21225",39.22,-76.61
"21226",39.21,-76.55
"21227",39.23,-76.69
"21228",39.27,-76.74
"21229",39.28,-76.68
"21230",39.26,-76.62
"21231",39.28,-76.59
"21233",39.28,-76.62
"21234",39.38,-76.54
"21235",39.28,-76.62
"21236",39.39,-76.48
"21237",39.33,-76.50
"21239",39.36,-76.58
"21240",39.17,-76.67
"21241",39.28,-76.62
"21244",39.33,-76.78
"21250",39.25,-76.71
"21251",39.43,-76.59
"21252",39.38,-76.61
"21260",39.28,-76.62
"21263",39.28,-76.62
"21264",39.28,-76.62
"21265",39.28,-76.62
"21268",39.28,-76.62
"21270",39.28,-76.62
"21273",39.28,-76.62
"21274",39.28,-76.62
"21275",39.28,-76.62
"21276",39.29,-76.60
"21278",39.28,-76.62
"21279",39.28,-76.62
"21280",39.28,-76.62
"21281",39.28,-76.62
"21282",39.43,-76.59
"21283",39.28,-76.62
"21284",39.43,-76.59
"21285",39.43,-76.59
"21286",39.41,-76.57
"21287",39.29,-76.59
"21288",39.28,-76.62
"21289",39.28,-76.62
"21290",39.29,-76.62
"21297",39.28,-76.62
"21298",39.28,-76.62
"21401",38.98,-76.55
"21402",38.98,-76.47
"21403",38.95,-76.49
"21404",38.97,-76.59
"21405",39.03,-76.55
"21409",39.04,-76.43
"21411",38.97,-76.59
"21412",38.97,-76.59
"21501",39.58,-78.69
"21502",39.59,-78.84
"21503",39.58,-78.69
"21504",39.58,-78.69
"21505",39.59,-78.84
"21520",39.63,-79.30
"21521",39.53,-79.02
"21522",39.60,-79.23
"21523",39.48,-79.08
"21524",39.69,-78.80
"21528",39.65,-78.90
"21529",39.70,-78.77
"21530",39.69,-78.57
"21531",39.66,-79.42
"21532",39.64,-78.93
"21536",39.65,-79.12
"21538",39.41,-79.22
"21539",39.57,-78.99
"21540",39.47,-79.05
"21541",39.56,-79.38
"21542",39.59,-78.94
"21543",39.63,-78.96
"21545",39.69,-78.87
"21546",39.55,-78.99
"21550",39.43,-79.31
"21555",39.58,-78.60
"21556",39.57,-78.84
"21557",39.52,-78.90
"21560",39.60,-78.68
"21561",39.47,-79.24
"21562",39.49,-79.01
"21601",38.77,-76.07
"21606",38.75,-76.18
"21607",39.12,-75.86
"21609",38.74,-75.95
"21610",39.36,-76.06
"21612",38.75,-76.27
"21613",38.56,-76.08
"21617",39.05,-76.04
"21619",38.95,-76.28
"21620",39.21,-76.08
"21622",38.42,-76.16
"21623",39.14,-75.98
"21624",38.83,-76.27
"21625",38.87,-76.00
"21626",38.32,-76.11
"21627",38.24,-76.05
"21628",39.23,-75.91
"21629",38.85,-75.83
"21631",38.59,-75.95
"21632",38.71,-75.77
"21634",38.29,-76.20
"21635",39.33,-75.87
"21636",39.02,-75.79
"21637",39.35,-75.80
"21638",38.94,-76.19
"21639",38.96,-75.80
"21640",39.06,-75.79
"21641",38.92,-75.93
"21643",38.64,-75.86
"21644",39.11,-75.87
"21645",39.29,-75.98
"21646",39.29,-76.06
"21647",38.81,-76.28
"21648",38.47,-76.24
"21649",39.10,-75.76
"21650",39.31,-75.82
"21651",39.27,-75.89
"21652",38.79,-76.15
"21653",38.75,-76.17
"21654",38.68,-76.15
"21655",38.74,-75.91
"21656",39.03,-76.09
"21657",38.94,-75.97
"21658",39.00,-76.14
"21659",38.60,-75.77
"21660",38.95,-75.88
"21661",39.13,-76.23
"21662",38.71,-76.20
"21663",38.78,-76.22
"21664",38.60,-75.94
"21665",38.73,-76.32
"21666",38.93,-76.33
"21667",39.33,-76.04
"21668",39.18,-75.85
"21669",38.46,-76.29
"21670",38.88,-75.86
"21671",38.70,-76.33
"21672",38.27,-76.05
"21673",38.66,-76.05
"21675",38.28,-76.08
"21676",38.78,-76.30
"21677",38.49,-76.20
"21678",39.29,-76.10
"21679",38.92,-76.08
"21681",38.88,-75.86
"21682",38.88,-75.86
"21683",38.88,-75.86
"21684",38.88,-75.86
"21685",38.88,-75.86
"21686",38.88,-75.86
"21687",38.88,-75.86
"21688",38.88,-75.86
"21690",39.03,-76.09
"21701",39.44,-77.33
"21702",39.49,-77.46
"21703",39.36,-77.46
"21704",39.34,-77.38
"21705",39.47,-77.39
"21709",39.47,-77.39
"21710",39.29,-77.45
"21711",39.64,-78.01
"21713",39.55,-77.69
"21714",39.42,-77.50
"21715",39.38,-77.65
"21716",39.31,-77.62
"21717",39.33,-77.42
"21718",39.39,-77.62
"21719",39.69,-77.49
"21720",39.64,-77.58
"21721",39.64,-77.63
"21722",39.66,-77.90
"21723",39.32,-77.00
"21725",39.61,-77.24
"21727",39.69,-77.33
"21733",39.55,-77.76
"21734",39.60,-77.70
"21735",39.38,-77.65
"21736",39.52,-77.91
"21737",39.25,-77.01
"21738",39.27,-77.01
"21740",39.63,-77.73
"21741",39.69,-77.74
"21742",39.65,-77.69
"21746",39.56,-77.72
"21747",39.52,-77.91
"21748",39.52,-77.91
"21749",39.52,-77.91
"21750",39.69,-78.17
"21754",39.32,-77.29
"21755",39.36,-77.54
"21756",39.45,-77.69
"21757",39.56,-77.28
"21758",39.34,-77.65
"21759",39.56,-77.29
"21762",39.48,-77.24
"21764",39.53,-77.04
"21765",39.33,-77.07
"21766",39.68,-78.37
"21767",39.69,-77.74
"21769",39.44,-77.55
"21770",39.35,-77.24
"21771",39.38,-77.17
"21773",39.52,-77.55
"21774",39.40,-77.27
"21775",39.56,-77.29
"21776",39.51,-77.10
"21777",39.27,-77.53
"21778",39.60,-77.32
"21779",39.44,-77.65
"21780",39.68,-77.46
"21781",39.56,-77.76
"21782",39.44,-77.75
"21783",39.64,-77.57
"21784",39.45,-76.96
"21787",39.66,-77.16
"21788",39.61,-77.39
"21790",39.26,-77.51
"21791",39.57,-77.13
"21792",39.47,-77.39
"21793",39.47,-77.34
"21794",39.29,-76.96
"21795",39.59,-77.80
"21797",39.34,-77.06
"21798",39.53,-77.29
"21801",38.38,-75.63
"21802",38.38,-75.62
"21803",38.38,-75.62
"21804",38.35,-75.53
"21810",38.38,-75.62
"21811",38.34,-75.18
"21813",38.42,-75.18
"21814",38.29,-75.89
"21816",38.17,-75.93
"21817",37.98,-75.84
"21820",38.19,-75.90
"21821",38.15,-75.94
"21822",38.21,-75.55
"21824",37.99,-76.03
"21826",38.32,-75.62
"21829",38.09,-75.39
"21830",38.40,-75.69
"21835",38.54,-75.96
"21836",38.07,-75.73
"21837",38.48,-75.74
"21838",38.02,-75.75
"21840",38.26,-75.90
"21841",38.24,-75.28
"21842",38.38,-75.11
"21843",38.22,-75.32
"21849",38.39,-75.47
"21850",38.37,-75.40
"21851",38.07,-75.55
"21852",38.38,-75.62
"21853",38.19,-75.70
"21856",38.33,-75.78
"21857",38.09,-75.88
"21861",38.53,-75.71
"21862",38.40,-75.21
"21863",38.18,-75.40
"21864",38.04,-75.41
"21865",38.28,-75.84
"21866",37.96,-76.02
"21867",38.10,-75.82
"21868",38.11,-75.79
"21869",38.47,-75.87
"21870",38.09,-75.88
"21871",38.10,-75.74
"21872",38.41,-75.28
"21874",38.39,-75.35
"21875",38.44,-75.55
"21890",38.09,-75.88
"21901",39.60,-75.95
"21902",39.55,-76.07
"21903",39.56,-76.05
"21904",39.61,-76.06
"21911",39.68,-76.04
"21912",39.42,-75.79
"21913",39.40,-75.86
"21914",39.57,-75.97
"21915",39.51,-75.84
"21916",39.54,-76.00
"21917",39.66,-76.09
"21918",39.67,-76.15
"21919",39.42,-75.94
"21920",39.65,-75.82
"21921",39.62,-75.84
"21922",39.59,-75.94
"21930",39.36,-75.88
"22001",38.96,-77.60
"22002",38.69,-78.13
"22003",38.83,-77.21
"22009",38.83,-77.28
"22010",38.97,-77.53
"22011",39.03,-77.49
"22012",39.09,-77.83
"22013",38.73,-77.54
"22014",38.82,-77.68
"22015",38.78,-77.28
"22016",38.63,-77.67
"22017",38.65,-77.71
"22018",38.85,-77.56
"22019",38.63,-77.65
"22020",38.84,-77.44
"22021",38.88,-77.43
"22022",38.89,-77.43
"22024",38.79,-77.39
"22025",38.59,-77.34
"22026",38.56,-77.29
"22027",38.89,-77.22
"22030",38.84,-77.32
"22031",38.86,-77.26
"22032",38.81,-77.29
"22033",38.87,-77.38
"22034",38.83,-77.28
"22035",38.85,-77.36
"22036",38.73,-77.07
"22037",38.83,-77.28
"22038",38.85,-77.30
"22039",38.76,-77.30
"22040",38.88,-77.17
"22041",38.85,-77.14
"22042",38.86,-77.19
"22043",38.89,-77.18
"22044",38.85,-77.15
"22046",38.88,-77.18
"22047",38.83,-77.28
"22060",38.69,-77.14
"22065",38.82,-77.62
"22066",39.00,-77.30
"22067",38.96,-77.23
"22068",39.13,-77.66
"22069",38.87,-77.64
"22070",38.97,-77.38
"22071",38.92,-77.39
"22075",39.11,-77.56
"22078",39.13,-77.71
"22079",38.69,-77.20
"22080",39.26,-77.63
"22081",38.87,-77.23
"22082",38.83,-77.28
"22090",38.96,-77.33
"22091",38.93,-77.35
"22092",38.83,-77.28
"22093",39.08,-77.64
"22094",38.97,-77.35
"22095",38.83,-77.28
"22096",38.83,-77.28
"22101",38.93,-77.17
"22102",38.95,-77.22
"22103",38.83,-77.28
"22106",38.83,-77.28
"22107",38.93,-77.18
"22108",38.93,-77.18
"22109",38.92,-77.22
"22110",38.76,-77.49
"22111",38.72,-77.43
"22115",38.82,-77.89
"22116",38.87,-77.23
"22117",38.99,-77.73
"22118",38.83,-77.28
"22119",38.83,-77.28
"22120",38.83,-77.28
"22121",38.83,-77.43
"22122",38.83,-77.28
"22123",38.69,-77.56
"22124",38.88,-77.32
"22125",38.68,-77.26
"22128",38.74,-77.96
"22129",39.16,-77.61
"22130",38.99,-77.92
"22131",39.05,-77.74
"22132",39.15,-77.72
"22134",38.53,-77.33
"22135",38.72,-77.46
"22140",38.92,-77.86
"22141",39.11,-77.78
"22150",38.77,-77.18
"22151",38.80,-77.21
"22152",38.77,-77.23
"22153",38.74,-77.23
"22156",38.83,-77.28
"22158",38.83,-77.28
"22159",38.83,-77.28
"22160",38.83,-77.28
"22161",38.80,-77.21
"22170",39.02,-77.39
"22171",38.87,-77.76
"22172",38.55,-77.32
"22176",39.00,-77.85
"22180",38.89,-77.25
"22181",38.89,-77.28
"22182",38.92,-77.26
"22183",38.83,-77.28
"22184",38.83,-77.28
"22185",38.83,-77.28
"22186",38.72,-77.76
"22190",39.19,-77.61
"22191",38.63,-77.26
"22192",38.67,-77.31
"22193",38.64,-77.34
"22194",38.72,-77.46
"22195",38.72,-77.46
"22199",38.83,-77.28
"22201",38.88,-77.09
"22202",38.85,-77.05
"22203",38.87,-77.11
"22204",38.85,-77.09
"22205",38.88,-77.13
"22206",38.84,-77.09
"22207",38.90,-77.12
"22209",38.89,-77.07
"22210",38.88,-77.11
"22211",38.87,-77.07
"22212",38.88,-77.11
"22213",38.89,-77.16
"22214",38.86,-77.07
"22215",38.88,-77.11
"22216",38.88,-77.11
"22217",38.88,-77.11
"22218",38.88,-77.11
"22219",38.88,-77.11
"22222",38.86,-77.05
"22223",38.88,-77.11
"22225",38.88,-77.11
"22226",38.88,-77.10
"22227",38.88,-77.11
"22229",38.88,-77.11
"22230",38.87,-77.11
"22234",38.88,-77.11
"22240",38.85,-77.05
"22241",38.88,-77.11
"22242",38.85,-77.05
"22243",38.86,-77.05
"22244",38.85,-77.05
"22245",38.85,-77.05
"22246",38.88,-77.11
"22301",38.82,-77.05
"22302",38.82,-77.08
"22303",38.79,-77.08
"22304",38.81,-77.12
"22305",38.83,-77.06
"22306",38.75,-77.08
"22307",38.77,-77.06
"22308",38.73,-77.06
"22309",38.71,-77.10
"22310",38.77,-77.11
"22311",38.83,-77.12
"22312",38.81,-77.14
"22313",38.81,-77.09
"22314",38.80,-77.05
"22315",38.75,-77.14
"22320",38.80,-77.04
"22321",38.83,-77.28
"22331",38.80,-77.07
"22332",38.80,-77.07
"22333",38.81,-77.09
"22334",38.81,-77.09
"22336",38.81,-77.09
"22350",38.80,-77.05
"22401",38.29,-77.47
"22402",38.29,-77.48
"22403",38.41,-77.46
"22404",38.29,-77.48
"22405",38.33,-77.43
"22406",38.37,-77.53
"22407",38.26,-77.54
"22408",38.24,-77.46
"22412",38.18,-77.66
"22421",37.80,-76.50
"22427",38.01,-77.18
"22428",38.01,-77.35
"22430",38.38,-77.37
"22432",37.86,-76.35
"22433",38.34,-77.87
"22435",37.97,-76.57
"22436",38.02,-77.03
"22437",37.79,-76.75
"22438",38.02,-76.97
"22439",38.08,-77.02
"22442",38.12,-76.79
"22443",38.17,-76.99
"22446",38.17,-77.40
"22448",38.33,-77.04
"22451",38.27,-77.17
"22454",37.85,-76.84
"22456",37.85,-76.40
"22460",37.87,-76.60
"22461",38.10,-76.90
"22463",38.46,-77.46
"22469",38.05,-76.66
"22471",38.39,-77.58
"22472",37.95,-76.63
"22473",37.90,-76.41
"22476",38.03,-77.06
"22480",37.66,-76.41
"22481",38.27,-77.17
"22482",37.71,-76.38
"22485",38.28,-77.12
"22488",38.05,-76.58
"22501",38.01,-77.55
"22503",37.73,-76.50
"22504",37.76,-76.71
"22507",37.75,-76.51
"22508",38.33,-77.77
"22509",38.07,-77.04
"22511",37.97,-76.50
"22513",37.75,-76.50
"22514",38.00,-77.31
"22517",37.75,-76.57
"22520",38.11,-76.78
"22523",37.79,-76.60
"22524",38.11,-76.68
"22526",38.27,-77.17
"22528",37.71,-76.40
"22529",38.01,-76.68
"22530",37.90,-76.29
"22534",38.06,-77.65
"22535",38.16,-77.18
"22538",38.20,-77.25
"22539",37.85,-76.28
"22542",38.28,-77.92
"22544",38.27,-77.17
"22545",38.50,-77.54
"22546",37.94,-77.47
"22547",38.27,-77.17
"22548",37.83,-76.69
"22549",38.22,-77.11
"22551",38.16,-77.68
"22552",38.00,-77.22
"22553",38.27,-77.64
"22554",38.45,-77.43
"22555",38.41,-77.46
"22556",38.47,-77.51
"22558",38.12,-76.79
"22559",38.08,-77.10
"22560",37.91,-76.91
"22565",38.13,-77.51
"22567",38.23,-77.91
"22568",38.26,-77.81
"22570",37.94,-76.61
"22572",37.96,-76.76
"22576",37.68,-76.43
"22577",38.06,-76.55
"22578",37.68,-76.36
"22579",37.80,-76.36
"22580",38.08,-77.43
"22581",38.12,-76.79
"22601",39.18,-78.18
"22602",39.15,-78.26
"22603",39.26,-78.19
"22604",39.16,-78.16
"22610",38.81,-78.27
"22611",39.15,-77.96
"22620",39.06,-78.02
"22622",39.25,-78.06
"22623",38.85,-78.14
"22624",39.26,-78.09
"22625",39.37,-78.30
"22626",38.98,-78.40
"22627",38.73,-78.07
"22630",38.92,-78.17
"22637",39.28,-78.34
"22638",39.23,-78.28
"22639",38.82,-77.99
"22640",38.81,-78.11
"22641",39.08,-78.39
"22642",38.88,-78.04
"22643",38.89,-78.00
"22644",38.94,-78.46
"22645",39.03,-78.28
"22646",39.12,-77.99
"22649",39.00,-78.24
"22650",38.75,-78.38
"22651",38.91,-78.19
"22652",38.84,-78.42
"22654",39.09,-78.43
"22655",39.08,-78.19
"22656",39.19,-78.09
"22657",38.98,-78.33
"22660",38.94,-78.43
"22663",39.05,-78.11
"22664",38.88,-78.52
"22701",38.51,-77.99
"22709",38.32,-78.23
"22711",38.42,-78.26
"22712",38.54,-77.75
"22713",38.53,-78.14
"22714",38.51,-77.90
"22715",38.41,-78.16
"22716",38.60,-78.12
"22718",38.46,-77.81
"22719",38.50,-78.26
"22720",38.47,-77.64
"22721",38.42,-78.26
"22722",38.42,-78.26
"22723",38.39,-78.43
"22724",38.62,-77.90
"22725",38.42,-78.26
"22726",38.39,-77.83
"22727",38.37,-78.29
"22728",38.56,-77.71
"22729",38.37,-78.01
"22730",38.36,-78.16
"22731",38.33,-78.25
"22732",38.31,-78.18
"22733",38.33,-78.04
"22734",38.53,-77.80
"22735",38.46,-78.15
"22736",38.39,-77.71
"22737",38.58,-78.02
"22738",38.32,-78.30
"22739",38.50,-77.59
"22740",38.62,-78.24
"22741",38.44,-77.88
"22742",38.46,-77.70
"22743",38.49,-78.32
"22746",38.64,-78.02
"22747",38.70,-78.15
"22748",38.37,-78.38
"22749",38.64,-78.17
"22801",38.44,-78.87
"22802",38.49,-78.81
"22803",38.46,-78.83
"22807",38.44,-78.87
"22810",38.80,-78.77
"22811",38.79,-78.96
"22812",38.38,-78.99
"22815",38.60,-78.78
"22820",38.74,-78.99
"22821",38.47,-79.08
"22824",38.84,-78.60
"22827",38.40,-78.63
"22830",38.63,-78.93
"22831",38.56,-79.08
"22832",38.46,-78.74
"22833",38.52,-78.85
"22834",38.55,-78.89
"22835",38.65,-78.45
"22840",38.37,-78.74
"22841",38.34,-78.89
"22842",38.78,-78.68
"22843",38.33,-79.10
"22844",38.66,-78.67
"22845",38.79,-78.81
"22846",38.37,-78.77
"22847",38.72,-78.72
"22848",38.38,-78.89
"22849",38.50,-78.60
"22850",38.55,-78.92
"22851",38.56,-78.50
"22853",38.64,-78.77
"22901",38.09,-78.56
"22902",38.02,-78.48
"22903",38.03,-78.49
"22904",38.04,-78.48
"22905",38.04,-78.48
"22906",38.04,-78.48
"22907",38.04,-78.48
"22908",38.04,-78.48
"22909",38.02,-78.44
"22910",38.04,-78.48
"22911",38.09,-78.40
"22920",37.96,-78.84
"22922",37.69,-78.94
"22923",38.20,-78.30
"22924",38.00,-78.72
"22929",38.03,-78.38
"22931",37.90,-78.71
"22932",38.12,-78.71
"22935",38.27,-78.55
"22936",38.15,-78.49
"22937",37.81,-78.61
"22938",37.84,-78.75
"22939",38.09,-78.99
"22940",38.19,-78.58
"22942",38.17,-78.18
"22943",38.04,-78.78
"22945",38.06,-78.59
"22946",37.85,-78.56
"22947",38.05,-78.33
"22948",38.35,-78.12
"22949",37.79,-78.86
"22951",37.75,-79.08
"22952",37.97,-78.93
"22953",38.42,-78.26
"22954",37.78,-79.01
"22957",38.22,-78.17
"22958",37.90,-78.90
"22959",37.93,-78.63
"22960",38.21,-78.04
"22963",37.89,-78.33
"22964",37.80,-78.95
"22965",38.33,-78.47
"22967",37.80,-78.97
"22968",38.25,-78.40
"22969",37.79,-78.69
"22971",37.76,-78.81
"22972",38.19,-78.23
"22973",38.31,-78.48
"22974",37.96,-78.25
"22976",37.83,-79.06
"22980",38.07,-78.90
"22987",38.17,-78.61
"22989",38.29,-78.12
"23001",37.28,-76.42
"23002",37.34,-77.98
"23003",37.43,-76.60
"23004",37.67,-78.38
"23005",37.73,-77.47
"23009",37.82,-77.18
"23011",37.46,-76.83
"23013",37.32,-76.28
"23014",37.73,-77.88
"23015",37.90,-77.63
"23016",37.41,-76.32
"23017",37.41,-76.50
"23018",37.41,-76.50
"23020",37.50,-76.36
"23021",37.39,-76.36
"23022",37.74,-78.26
"23023",37.78,-76.94
"23024",37.89,-77.79
"23025",37.41,-76.36
"23027",37.64,-78.13
"23029",37.85,-77.03
"23030",37.36,-77.10
"23031",37.59,-76.44
"23032",37.67,-76.66
"23035",37.49,-76.38
"23037",37.55,-76.68
"23038",37.71,-78.17
"23039",37.67,-77.79
"23040",37.50,-78.25
"23042",37.75,-77.81
"23043",37.55,-76.34
"23045",37.42,-76.26
"23047",37.84,-77.51
"23050",37.50,-76.45
"23054",37.73,-77.88
"23055",37.77,-78.23
"23056",37.41,-76.29
"23058",37.53,-77.41
"23059",37.72,-77.55
"23060",37.66,-77.53
"23061",37.41,-76.54
"23062",37.25,-76.49
"23063",37.76,-78.01
"23064",37.49,-76.30
"23065",37.79,-77.93
"23066",37.50,-76.29
"23067",37.82,-77.98
"23068",37.41,-76.29
"23069",37.77,-77.32
"23070",37.55,-76.38
"23071",37.55,-76.47
"23072",37.29,-76.49
"23075",37.54,-77.32
"23076",37.47,-76.30
"23079",37.73,-76.68
"23080",37.48,-76.46
"23081",37.22,-76.78
"23083",37.31,-78.10
"23084",37.89,-78.12
"23085",37.70,-76.84
"23086",37.72,-77.09
"23089",37.41,-76.90
"23090",37.23,-76.44
"23091",37.66,-76.82
"23092",37.58,-76.49
"23093",38.01,-78.03
"23101",37.55,-77.89
"23102",37.71,-77.83
"23103",37.63,-77.70
"23105",37.34,-77.94
"23106",37.71,-77.18
"23107",37.28,-76.40
"23108",37.60,-76.73
"23109",37.43,-76.35
"23110",37.61,-76.81
"23111",37.62,-77.33
"23112",37.43,-77.65
"23113",37.51,-77.64
"23114",37.48,-77.64
"23115",37.83,-76.91
"23116",37.66,-77.32
"23117",37.99,-77.87
"23118",37.37,-76.35
"23119",37.44,-76.27
"23120",37.42,-77.75
"23122",37.34,-76.44
"23123",37.66,-78.31
"23124",37.55,-77.07
"23125",37.34,-76.28
"23126",37.92,-77.14
"23127",37.31,-76.74
"23128",37.44,-76.42
"23129",37.70,-77.79
"23130",37.39,-76.29
"23131",37.31,-76.51
"23137",37.50,-76.70
"23138",37.35,-76.29
"23139",37.55,-77.87
"23140",37.42,-77.07
"23141",37.51,-77.14
"23146",37.73,-77.70
"23147",37.37,-77.03
"23148",37.84,-77.05
"23149",37.59,-76.59
"23150",37.51,-77.27
"23153",37.77,-77.94
"23154",37.41,-76.50
"23155",37.41,-76.50
"23156",37.52,-76.70
"23160",37.73,-77.88
"23161",37.71,-76.93
"23162",37.77,-77.45
"23163",37.35,-76.31
"23168",37.39,-76.82
"23169",37.60,-76.45
"23170",37.94,-77.99
"23173",37.52,-77.49
"23175",37.63,-76.59
"23176",37.56,-76.43
"23177",37.75,-77.01
"23178",37.40,-76.45
"23179",37.65,-76.64
"23180",37.71,-76.62
"23181",37.55,-76.82
"23183",37.36,-76.53
"23184",37.32,-76.53
"23185",37.27,-76.73
"23186",37.31,-76.74
"23187",37.31,-76.74
"23188",37.31,-76.76
"23190",37.48,-76.63
"23191",37.41,-76.50
"23192",37.81,-77.69
"23201",37.55,-77.44
"23202",37.55,-77.44
"23203",37.55,-77.44
"23204",37.55,-77.44
"23205",37.55,-77.44
"23206",37.55,-77.44
"23207",37.55,-77.44
"23208",37.55,-77.44
"23209",37.55,-77.44
"23210",37.55,-77.44
"23211",37.55,-77.44
"23212",37.55,-77.44
"23213",37.55,-77.44
"23214",37.55,-77.44
"23215",37.55,-77.44
"23216",37.55,-77.44
"23217",37.55,-77.44
"23218",37.52,-77.49
"23219",37.54,-77.43
"23220",37.54,-77.45
"23221",37.55,-77.48
"23222",37.57,-77.42
"23223",37.54,-77.39
"23224",37.49,-77.47
"23225",37.51,-77.50
"23226",37.58,-77.51
"23227",37.62,-77.43
"23228",37.62,-77.49
"23229",37.59,-77.57
"23230",37.59,-77.49
"23231",37.49,-77.36
"23232",37.52,-77.40
"23233",37.64,-77.62
"23234",37.43,-77.47
"23235",37.51,-77.56
"23236",37.47,-77.58
"23237",37.40,-77.46
"23238",37.59,-77.64
"23240",37.52,-77.49
"23241",37.52,-77.49
"23242",37.53,-77.41
"23249",37.52,-77.49
"23250",37.50,-77.33
"23255",37.53,-77.41
"23260",37.52,-77.49
"23261",37.52,-77.49
"23266",37.56,-77.52
"23269",37.52,-77.49
"23270",37.52,-77.49
"23272",37.52,-77.49
"23273",37.52,-77.49
"23274",37.52,-77.49
"23275",37.52,-77.49
"23276",37.52,-77.49
"23277",37.55,-77.46
"23278",37.52,-77.49
"23279",37.52,-77.49
"23280",37.63,-77.46
"23282",37.52,-77.49
"23284",37.54,-77.45
"23285",37.52,-77.49
"23286",37.52,-77.49
"23288",37.53,-77.41
"23289",37.53,-77.41
"23290",37.52,-77.49
"23291",37.52,-77.49
"23292",37.52,-77.49
"23293",37.52,-77.49
"23294",37.63,-77.54
"23295",37.55,-77.46
"23297",37.38,-77.56
"23298",37.54,-77.43
"23301",37.71,-75.68
"23302",37.86,-75.52
"23303",37.90,-75.50
"23304",36.98,-76.57
"23306",37.56,-75.86
"23307",37.43,-75.90
"23308",37.82,-75.61
"23310",37.27,-75.97
"23313",37.20,-75.95
"23314",36.95,-76.54
"23315",36.74,-76.83
"23316",37.29,-75.96
"23320",36.73,-76.23
"23321",36.80,-76.42
"23322",36.64,-76.24
"23323",36.76,-76.33
"23324",36.80,-76.26
"23325",36.81,-76.24
"23326",36.77,-76.23
"23327",36.70,-76.27
"23328",36.70,-76.27
"23336",37.94,-75.43
"23337",37.91,-75.49
"23341",37.57,-75.86
"23345",37.73,-75.70
"23347",37.35,-75.96
"23350",37.51,-75.85
"23354",37.45,-75.90
"23356",38.00,-75.40
"23357",37.76,-75.66
"23358",37.63,-75.86
"23359",37.88,-75.60
"23389",37.65,-75.84
"23395",37.96,-75.47
"23396",37.92,-75.55
"23397",36.89,-76.68
"23398",37.53,-75.87
"23399",37.91,-75.61
"23401",37.59,-75.78
"23403",37.77,-75.68
"23404",37.65,-75.67
"23405",37.40,-75.90
"23407",37.83,-75.56
"23408",37.45,-75.84
"23409",37.86,-75.63
"23410",37.64,-75.74
"23412",37.79,-75.60
"23413",37.47,-75.85
"23414",37.81,-75.58
"23415",37.95,-75.51
"23416",37.92,-75.53
"23417",37.71,-75.75
"23418",37.67,-75.69
"23419",37.30,-75.92
"23420",37.58,-75.80
"23421",37.77,-75.63
"23422",37.61,-75.79
"23423",37.54,-75.74
"23424",36.99,-76.56
"23426",37.92,-75.67
"23427",37.92,-75.72
"23429",37.27,-75.95
"23430",36.98,-76.63
"23431",36.89,-76.68
"23432",36.86,-76.55
"23433",36.90,-76.49
"23434",36.73,-76.59
"23435",36.85,-76.46
"23436",36.89,-76.51
"23437",36.65,-76.79
"23438",36.59,-76.68
"23439",36.74,-76.66
"23440",37.82,-75.99
"23441",37.73,-75.67
"23442",37.89,-75.55
"23443",37.18,-75.96
"23450",36.84,-76.12
"23451",36.85,-76.00
"23452",36.83,-76.09
"23453",36.77,-76.07
"23454",36.82,-76.02
"23455",36.88,-76.14
"23456",36.73,-76.03
"23457",36.62,-76.02
"23458",36.84,-76.15
"23459",36.92,-76.01
"23460",36.80,-76.02
"23461",36.77,-75.96
"23462",36.83,-76.15
"23463",36.79,-76.01
"23464",36.79,-76.17
"23465",36.85,-76.16
"23466",36.79,-76.01
"23467",36.79,-76.01
"23468",36.84,-76.14
"23471",36.79,-76.01
"23479",36.79,-76.01
"23480",37.60,-75.69
"23481",36.70,-76.87
"23482",37.27,-75.86
"23483",37.94,-75.50
"23484",37.46,-75.88
"23486",37.51,-75.81
"23487",36.83,-76.73
"23488",37.94,-75.60
"23500",36.84,-76.28
"23501",36.89,-76.20
"23502",36.85,-76.21
"23503",36.94,-76.25
"23504",36.85,-76.26
"23505",36.91,-76.28
"23506",36.93,-76.23
